2018-10-25,394,TUL,65
2018-04-23,1093,SJU,272
2018-04-28,2328,BOS,193
2018-02-09,1257,LAX,204
2018-01-19,1054,IAH,60
2018-07-24,1212,IAD,188
2018-10-13,2379,EWR,178
2018-01-26,2178,ORF,154
2018-04-29,488,PHL,184
2018-09-23,2615,BZN,187
2018-07-15,1771,LAS,177
2018-09-21,1859,PHL,198
2018-09-13,2616,OKC,52
2018-01-24,1094,BOS,198
2018-07-04,520,PHX,157
2018-08-06,2464,SNA,176
2018-06-06,2222,AUS,48
2018-10-26,1561,PHX,136
2018-03-10,323,STL,102
2018-06-02,1278,SNA,183
2018-06-27,2459,LAX,182
2018-02-01,626,PHX,163
2018-04-09,1162,IAH,64
2018-01-21,2275,ORF,170
2018-05-06,1520,DEN,118
2018-01-25,2714,FLL,159
2018-02-25,1165,PDX,265
2018-01-31,1093,SJU,260
2018-08-04,2281,SAT,59
2018-06-12,371,BNA,144
2018-02-15,1464,TUL,52
2018-09-17,866,PHL,184
2018-04-12,1896,PHX,155
2018-10-08,1525,ELP,113
2018-10-08,1229,SAN,182
2018-01-09,2623,TPA,136
2018-04-29,2397,MSY,77
2018-07-13,348,SNA,175
2018-02-15,1054,IAH,71
2018-09-21,2273,ABQ,0
2018-01-24,2738,MIA,157
2018-04-23,1628,JAX,0
2018-04-06,1665,PIT,160
2018-04-27,24,JFK,218
2018-03-07,1809,MCO,134
2018-02-19,855,PHX,163
2018-04-24,2674,OMA,102
2018-09-07,1758,MEM,0
2018-05-30,1115,ONT,184
2018-05-10,75,DCA,166
2018-06-13,394,TUL,61
2018-01-01,1423,MIA,0
2018-06-22,2615,BZN,195
2018-03-31,1492,AUS,57
2018-06-07,2762,MKE,129
2018-10-29,139,SFO,222
2018-02-11,1207,OKC,56
2018-06-28,1241,SEA,253
2018-07-02,2755,SEA,0
2018-06-17,1291,IAD,174
2018-02-23,1460,DCA,169
2018-01-25,608,ATL,124
2018-03-09,2226,DSM,109
2018-10-25,681,MEM,80
2018-03-07,1460,DCA,155
2018-07-03,435,CLT,174
2018-03-20,2262,LAS,191
2018-02-11,2322,PBI,162
2018-07-06,84,LAX,175
2018-01-29,1770,CLT,129
2018-06-20,1908,MIA,197
2018-08-01,22,IAH,67
2018-08-19,896,SEA,262
2018-05-25,501,DEN,121
2018-05-01,1579,DTW,154
2018-06-14,2271,PBI,155
2018-04-22,2716,TPA,132
2018-07-13,1541,SLC,160
2018-07-24,2394,LAS,159
2018-07-31,1607,CLE,161
2018-05-20,2583,DTW,156
2018-03-25,585,PHL,183
2018-04-09,1640,SBA,209
2018-04-06,2337,LAS,168
2018-08-08,2489,MCO,155
2018-08-12,1084,ICT,65
2018-07-26,1212,IAD,181
2018-09-06,1336,MCO,166
2018-07-24,138,MSY,87
2018-06-24,2448,RNO,215
2018-05-30,2769,DCA,165
2018-02-26,1688,PHL,170
2018-10-20,1771,LAS,180
2018-03-30,1643,PHL,174
2018-04-17,2557,AUS,51
2018-06-10,2203,MSP,144
2018-07-02,1523,DEN,112
2018-09-18,2275,TUL,54
2018-02-07,103,SJC,236
2018-05-06,2371,STL,130
2018-09-24,581,LAX,191
2018-08-14,1042,MIA,172
2018-01-09,1414,AUS,50
2018-08-26,2400,TUL,63
2018-09-04,2292,JFK,207
2018-02-06,2693,MFE,0
2018-01-26,159,SFO,241
2018-05-17,119,OGG,491
2018-06-21,2437,LAX,0
2018-05-20,889,PHX,164
2018-07-22,356,OMA,107
2018-07-26,1462,SLC,153
2018-01-26,2305,MSY,78
2018-04-20,498,DEN,114
2018-05-04,243,BNA,98
2018-07-28,2517,MCO,207
2018-09-01,2014,PHX,147
2018-09-07,2254,LAX,183
2018-01-15,2401,LAX,208
2018-01-20,1194,CMH,136
2018-07-31,2459,LAX,184
2018-01-01,1492,AUS,56
2018-07-26,1405,LAX,199
2018-04-03,1628,JAX,129
2018-02-07,132,EWR,204
2018-07-20,1619,CLT,135
2018-07-12,1138,SNA,213
2018-02-18,1580,PDX,275
2018-04-05,1647,MCO,151
2018-10-30,352,SJC,222
2018-01-08,2222,AUS,64
2018-08-08,1478,RDU,172
2018-07-16,1263,LGA,204
2018-01-07,667,SLC,164
2018-01-05,1373,JAX,124
2018-04-05,513,PHX,155
2018-02-04,2477,GSP,128
2018-06-19,2394,LAS,164
2018-10-04,2568,SAN,183
2018-04-26,340,MCI,92
2018-08-15,315,DTW,165
2018-06-02,606,CLT,159
2018-01-29,2680,MIA,150
2018-04-11,2001,CLT,146
2018-08-08,2784,IAD,172
2018-07-15,1401,LAS,173
2018-05-12,972,MIA,158
2018-06-07,2656,CLT,150
2018-05-10,138,ICT,72
2018-01-19,1758,CHS,155
2018-06-28,2628,OMA,100
2018-10-24,1207,LGA,181
2018-08-27,1336,MCO,153
2018-07-22,1092,TUL,67
2018-10-13,871,DEN,124
2018-05-30,323,STL,100
2018-06-21,1483,BOS,204
2018-02-09,357,SAT,69
2018-10-16,2636,AUS,65
2018-01-07,2207,SFO,246
2018-01-19,2290,DCA,181
2018-10-29,2388,DSM,102
2018-08-26,1566,OKC,48
2018-03-13,1342,TPA,135
2018-06-23,1441,TUS,125
2018-08-30,2620,IND,135
2018-03-25,5,HNL,533
2018-04-02,2564,FLL,152
2018-02-10,448,PHX,179
2018-01-14,1213,SAT,53
2018-05-03,1019,COS,110
2018-10-27,2360,LAX,185
2018-05-05,2469,MSY,98
2018-07-27,2709,PSP,170
2018-01-29,1934,SAV,141
2018-03-02,1054,IAH,60
2018-08-18,190,SAV,0
2018-02-03,1165,PDX,258
2018-02-07,855,PHX,156
2018-06-25,2376,IAH,0
2018-06-12,1761,PIT,159
2018-02-24,2569,MKE,136
2018-02-09,1464,TUL,52
2018-09-29,1505,MCI,92
2018-03-23,1251,ICT,75
2018-03-17,1450,AUS,67
2018-08-21,1216,CLT,150
2018-02-11,1459,MCI,82
2018-07-14,2437,LAX,185
2018-03-11,2761,ORD,143
2018-06-19,2778,ATL,123
2018-01-07,1885,CLT,155
2018-07-02,2655,DEN,110
2018-04-28,409,CLT,142
2018-09-14,1006,SLC,154
2018-02-03,1632,DCA,149
2018-08-26,1358,SAT,60
2018-03-18,2804,SMF,232
2018-08-06,1449,GRR,141
2018-01-07,2738,MIA,146
2018-04-30,2490,BDL,213
2018-10-26,1291,IAD,157
2018-10-09,2265,LAX,183
2018-06-29,1006,SLC,173
2018-05-31,2707,AUS,49
2018-05-19,2782,JFK,212
2018-09-07,1243,SAN,186
2018-06-10,1996,MEM,87
2018-02-22,299,TUL,57
2018-06-10,1191,TUS,126
2018-08-16,2745,RDU,165
2018-01-20,608,ATL,125
2018-10-02,75,SFO,213
2018-10-22,2406,MSP,151
2018-05-13,2603,ORD,141
2018-04-21,549,PHX,149
2018-06-21,1258,ORD,217
2018-06-21,1620,TUL,58
2018-04-19,2195,BOI,194
2018-07-05,2223,ORD,158
2018-06-10,2497,MEM,85
2018-04-24,1164,LGA,197
2018-07-16,770,ORD,151
2018-01-09,2231,EGE,137
2018-07-05,2745,RDU,172
2018-03-09,498,DEN,118
2018-01-12,1246,LAX,222
2018-07-13,2202,VPS,114
2018-05-07,2697,ONT,177
2018-09-04,2284,CMH,147
2018-01-20,488,PHL,182
2018-02-26,2524,RIC,161
2018-09-18,1371,DSM,100
2018-01-16,1170,LGA,179
2018-07-17,2363,BNA,107
2018-01-28,2429,SAT,75
2018-01-25,1075,ELP,107
2018-05-08,761,PHX,0
2018-08-23,701,CLT,154
2018-10-11,1491,MSY,92
2018-10-25,1113,SJC,247
2018-07-31,2203,MSP,151
2018-05-03,2483,PNS,0
2018-08-16,267,TUL,59
2018-10-28,2394,LAS,169
2018-05-06,1292,TUL,60
2018-10-02,1351,TPA,142
2018-04-12,2214,ABQ,103
2018-05-24,498,DEN,128
2018-05-17,2578,MCI,88
2018-09-11,1373,AUS,56
2018-05-12,501,DEN,106
2018-08-16,2497,MEM,94
2018-05-20,1004,AUS,76
2018-07-08,131,SAN,177
2018-04-28,329,MSP,138
2018-09-09,1291,IAD,177
2018-06-21,1798,PHL,209
2018-08-20,2343,OMA,105
2018-09-20,2752,DCA,190
2018-07-06,138,MSY,92
2018-07-10,1212,IAD,182
2018-09-30,2790,IAH,58
2018-08-30,1564,SAT,57
2018-03-06,2333,EGE,145
2018-10-28,2340,PHL,194
2018-01-17,2680,MIA,154
2018-10-25,1373,AUS,72
2018-08-08,2474,RSW,147
2018-09-20,1180,FLL,163
2018-09-06,2613,SNA,187
2018-02-16,1010,STL,80
2018-03-03,2474,SAT,60
2018-01-11,2366,RSW,159
2018-02-08,1033,CLT,137
2018-09-08,2206,MIA,163
2018-05-11,1169,LGA,200
2018-06-01,327,DCA,186
2018-05-10,2316,SEA,251
2018-04-09,1198,TPA,135
2018-05-17,2402,LAX,215
2018-10-25,2698,ABQ,106
2018-02-05,2646,AUS,60
2018-08-17,1770,OAK,217
2018-04-04,1119,SNA,198
2018-07-01,1042,MIA,177
2018-01-01,2535,ORD,146
2018-10-11,1449,GRR,147
2018-02-10,2291,HDN,139
2018-03-20,2445,JAC,182
2018-08-13,2784,IAD,182
2018-10-14,1133,RIC,160
2018-07-28,2736,EWR,188
2018-06-08,2267,MCI,94
2018-01-24,2710,DSM,113
2018-07-14,2640,PBI,171
2018-08-12,21,DEN,126
2018-08-08,2223,ORD,168
2018-01-25,1424,SAN,175
2018-09-27,2309,CVG,122
2018-08-12,1566,OKC,58
2018-10-27,1175,SFO,216
2018-04-07,1057,MIA,191
2018-06-11,2752,DCA,175
2018-10-02,1241,SEA,283
2018-01-21,1198,TPA,190
2018-01-03,2693,MFE,80
2018-03-01,1213,SAT,67
2018-03-22,2467,ORD,147
2018-02-19,2337,SAN,196
2018-08-11,1560,MCO,153
2018-05-31,124,SEA,240
2018-03-29,2680,SLC,167
2018-06-14,2401,TPA,151
2018-02-25,1476,AUS,58
2018-10-11,2672,MCO,130
2018-10-10,84,LAX,189
2018-03-19,2376,MSY,97
2018-03-09,1403,PBI,155
2018-07-18,1257,CMH,131
2018-03-04,1560,SNA,205
2018-10-27,1979,CLT,146
2018-09-15,2762,MKE,135
2018-08-03,315,DTW,154
2018-05-21,2429,SAT,55
2018-01-03,2309,MSP,164
2018-10-26,2755,SEA,278
2018-02-14,1758,CHS,144
2018-10-31,1847,SEA,275
2018-06-15,1046,MSY,80
2018-01-28,2206,FLL,175
2018-01-26,409,CLT,136
2018-06-17,1422,CHS,150
2018-04-23,2707,AUS,58
2018-01-30,1234,MKE,135
2018-02-22,1647,PDX,235
2018-04-18,549,PHX,153
2018-05-03,1426,PIT,178
2018-09-02,2389,PNS,99
2018-10-12,2708,LGA,191
2018-06-11,356,OMA,0
2018-10-12,901,MIA,158
2018-09-26,1407,LAX,237
2018-09-16,649,TUS,0
2018-06-29,2225,FAT,205
2018-08-15,84,LAX,178
2018-10-19,1373,AUS,57
2018-03-05,1112,LGA,204
2018-01-19,702,PHL,200
2018-05-15,1206,MSP,131
2018-05-24,837,ATL,145
2018-05-07,1657,LAS,165
2018-06-02,2583,DTW,142
2018-06-14,2467,DSM,99
2018-08-18,148,ANC,419
2018-02-16,2371,STL,104
2018-07-15,1018,IND,126
2018-06-27,2236,CMH,137
2018-09-01,520,PHX,164
2018-04-12,2610,ABQ,114
2018-07-26,2724,SNA,179
2018-07-23,649,TUS,122
2018-09-13,581,LAX,195
2018-04-16,2457,TPA,137
2018-10-12,855,CLT,128
2018-02-20,2366,RSW,167
2018-07-05,2697,LAX,184
2018-09-30,556,PHX,168
2018-09-26,348,SNA,179
2018-09-05,2790,IAH,64
2018-09-27,1476,BOS,204
2018-08-22,1407,LAX,200
2018-08-07,1469,RSW,163
2018-04-23,686,PHX,151
2018-06-19,2390,LAS,158
2018-06-29,770,ORD,133
2018-06-04,2557,AUS,49
2018-02-26,2516,LAX,196
2018-01-10,1583,TUS,150
2018-01-20,394,TUL,61
2018-06-07,2631,CAE,0
2018-01-27,1427,ABQ,103
2018-03-21,2787,ONT,197
2018-06-01,1499,CHS,139
2018-09-25,873,MKE,143
2018-06-07,2332,BNA,118
2018-06-26,2579,BOS,236
2018-03-22,1724,CHS,147
2018-06-28,1523,DEN,120
2018-05-27,2438,GSP,133
2018-10-20,2695,DCA,144
2018-07-08,1771,LAS,157
2018-04-17,937,LAX,206
2018-04-25,123,HNL,501
2018-01-07,2250,LAX,222
2018-09-05,2483,TUS,130
2018-04-28,2372,LAX,196
2018-01-02,2352,SFO,262
2018-06-05,1261,IAD,169
2018-01-10,2301,PSP,185
2018-07-07,2347,COS,118
2018-07-31,2736,EWR,198
2018-07-09,2265,LAX,173
2018-10-06,2708,LGA,198
2018-06-11,1097,TUS,127
2018-04-07,1403,SAN,181
2018-05-21,159,SFO,201
2018-03-31,1934,SAV,122
2018-05-08,1268,SAT,65
2018-05-30,2723,SNA,209
2018-05-27,1150,LGA,194
2018-10-12,1460,PDX,246
2018-06-03,2560,DEN,123
2018-09-17,2334,PHL,219
2018-04-27,386,JAX,127
2018-04-14,1535,PDX,247
2018-05-16,2576,MFE,87
2018-07-01,2390,LAS,167
2018-07-13,2368,BWI,175
2018-02-01,2478,SMF,240
2018-06-29,2735,SJC,221
2018-06-13,1761,PIT,174
2018-09-09,446,SFO,221
2018-05-03,1435,CLT,152
2018-01-28,542,LAS,184
2018-05-30,1004,AUS,53
2018-09-30,2338,SMF,224
2018-06-01,306,IND,128
2018-03-26,1499,ORD,138
2018-06-12,2404,AUS,62
2018-05-13,124,SEA,244
2018-06-14,2404,AUS,60
2018-07-28,2566,SLC,163
2018-05-10,2486,MFE,81
2018-08-13,1202,IND,119
2018-08-07,261,STL,104
2018-06-13,2497,MEM,81
2018-10-17,1096,RIC,150
2018-10-19,2536,MSY,80
2018-01-16,2299,BNA,0
2018-03-12,2290,DCA,176
2018-01-18,2625,OKC,53
2018-06-09,2404,AUS,54
2018-10-23,1734,ORD,144
2018-08-30,980,IAH,67
2018-08-21,1263,LGA,192
2018-10-02,2225,FAT,198
2018-10-11,2597,PIT,142
2018-03-04,2549,OMA,119
2018-03-14,1221,AUS,59
2018-01-06,2488,TPA,131
2018-01-25,889,PHX,153
2018-10-18,299,EWR,190
2018-04-05,2001,CLT,133
2018-05-11,1734,MEM,98
2018-08-31,2388,DSM,111
2018-05-05,2623,TPA,141
2018-09-17,1477,JAC,168
2018-04-20,299,TUL,55
2018-03-31,2309,MSP,144
2018-03-23,5,HNL,535
2018-10-02,1175,SFO,217
2018-10-21,1185,BWI,165
2018-04-22,1278,SNA,190
2018-04-18,1115,ONT,186
2018-09-28,1229,SAN,174
2018-06-22,152,SFO,213
2018-04-08,1676,PIT,145
2018-04-15,2533,FAT,211
2018-06-08,2239,MIA,161
2018-08-03,1202,IND,121
2018-06-01,1302,FLL,164
2018-10-10,1328,COS,121
2018-01-21,2290,DCA,163
2018-06-07,972,DCA,174
2018-04-23,2705,TUS,138
2018-09-01,1492,CMH,136
2018-07-24,577,DEN,121
2018-09-10,896,SEA,252
2018-02-01,340,MCI,83
2018-07-14,2711,IND,124
2018-01-30,2258,IAH,59
2018-10-20,2406,MSP,133
2018-09-17,1616,STL,100
2018-04-23,2457,TPA,150
2018-06-23,2694,IAH,70
2018-02-12,1159,SAN,212
2018-09-07,2517,MSY,86
2018-03-16,140,SJC,239
2018-01-31,1450,AUS,55
2018-02-26,2659,TUS,150
2018-08-02,577,DEN,129
2018-09-02,2610,CVG,139
2018-09-07,1212,IAD,170
2018-08-22,804,DCA,171
2018-03-29,2356,DEN,137
2018-02-22,2621,DCA,186
2018-09-18,334,SAT,60
2018-06-03,299,TUL,55
2018-07-07,2562,PHL,189
2018-08-14,2256,TPA,136
2018-07-31,1271,IAH,62
2018-03-13,1464,TUL,62
2018-09-28,1445,VPS,107
2018-04-02,2333,EGE,135
2018-01-01,1632,DCA,160
2018-04-18,2802,ORD,131
2018-08-25,2248,SFO,221
2018-08-30,35,SAT,63
2018-05-12,1382,IND,126
2018-10-27,2516,MCO,146
2018-04-20,1162,IAH,75
2018-08-11,1042,MIA,160
2018-05-09,944,TUS,129
2018-08-05,1744,PHX,134
2018-05-12,2401,LAX,225
2018-09-30,1753,PHX,152
2018-05-18,1606,RDU,163
2018-04-14,1979,LAX,196
2018-04-14,2745,SJC,216
2018-10-10,866,PHL,178
2018-06-17,1229,SAN,175
2018-03-18,2569,MKE,122
2018-08-10,1138,SNA,186
2018-03-29,1581,BDL,188
2018-08-06,1477,JAC,187
2018-05-17,488,PHL,233
2018-02-11,1342,TPA,137
2018-02-01,2549,OMA,105
2018-03-26,2718,MCI,115
2018-03-21,2297,MSY,81
2018-02-28,2182,LGA,185
2018-09-18,1566,OKC,57
2018-04-14,2632,SLC,166
2018-02-11,2457,TPA,173
2018-03-01,425,PHX,165
2018-05-15,2341,PHX,152
2018-04-07,1055,MCO,154
2018-02-08,1633,SAV,125
2018-08-15,2708,LGA,242
2018-08-09,1566,OKC,56
2018-05-20,2352,SFO,235
2018-05-01,2262,LAS,175
2018-04-27,1513,COS,113
2018-05-12,1772,CLT,159
2018-02-22,2206,FLL,173
2018-05-09,1542,SJC,207
2018-01-06,2042,CLT,140
2018-10-11,2762,MKE,119
2018-05-27,2231,OKC,59
2018-10-21,2363,BNA,109
2018-02-08,2651,BWI,161
2018-04-18,1162,IAH,66
2018-02-27,2484,EWR,193
2018-03-04,2524,RIC,174
2018-10-16,1422,CHS,142
2018-08-15,385,STL,116
2018-07-26,2740,ONT,176
2018-06-20,1611,SAN,178
2018-05-31,1459,MCI,95
2018-04-28,1150,LGA,208
2018-10-10,1133,RIC,164
2018-07-10,1085,LAX,187
2018-06-10,1596,OKC,61
2018-07-18,1620,TUL,60
2018-05-31,808,MEM,82
2018-01-07,1561,AUS,54
2018-08-14,2086,MSP,158
2018-08-26,2735,SJC,206
2018-02-15,1497,RNO,218
2018-08-04,1619,CLT,148
2018-08-18,446,SFO,0
2018-07-27,854,PHX,137
2018-08-21,2631,CAE,134
2018-10-30,2710,TUS,145
2018-04-05,1377,MEM,78
2018-09-16,2712,ABQ,92
2018-06-06,103,SJC,211
2018-09-03,1477,JAC,144
2018-02-24,2560,DEN,140
2018-02-04,2239,CMH,155
2018-09-29,2552,CLT,152
2018-03-26,1295,SEA,268
2018-05-06,1022,CMH,146
2018-05-18,2356,LGA,204
2018-04-05,2376,MSY,76
2018-07-11,1770,OAK,205
2018-10-09,2559,DTW,154
2018-02-25,2429,SAT,64
2018-04-10,850,OAK,235
2018-06-10,981,PHX,149
2018-01-05,267,LIH,520
2018-08-19,514,CLT,145
